2.105226898193359375e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.449927330017089844e+00,9.221985936164855957e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.862968580710003152e-06,6.684694540126656648e-07,2.845233666448621079e-07
2.070363922119140625e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.890354156494140625e+00,1.020142529159784317e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.287256276962580159e-06,7.157188974815653637e-07,3.142804416711442173e-07
2.028313903808593750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.024800586700439453e+01,1.549347769469022751e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.120130602634162642e-06,7.625519060638907831e-07,3.443903437982953619e-07
2.000481872558593750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.343666172027587891e+01,-7.905227132141590118e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.294394451178959571e-06,8.085761464826646261e-07,3.745042533864761936e-07
1.993094940185546875e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.660911941528320312e+01,-9.912002831697463989e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.447656796306546312e-07,8.535824349564791191e-07,4.043915566853684140e-07
2.012658691406250000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.897428703308105469e+01,-1.599350124597549438e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.053300012354156934e-07,8.929195587370486464e-07,4.305012453187373467e-07
2.037470855712890625e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.045783042907714844e+01,-1.597446650266647339e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.686029910772049334e-07,9.224330028700933326e-07,4.493937524330249289e-07
2.069231872558593750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.122951507568359375e+01,-1.277534216642379761e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.791399194597033784e-07,9.463732908443489578e-07,4.639848043552774470e-07
2.104536895751953125e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.142773818969726562e+01,-9.820169210433959961e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.073777463669102872e-07,9.658349426899803802e-07,4.749711024487623945e-07
2.142519073486328125e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.123326873779296875e+01,-6.072507798671722412e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.443803168716840446e-07,9.811998324948945083e-07,4.829152544516546186e-07
2.180682373046875000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.074477386474609375e+01,-3.651610389351844788e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.955201156533803442e-07,9.917322358887759037e-07,4.878770027971768286e-07
2.219150848388671875e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.004002380371093750e+01,-2.777508273720741272e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.589552880432165693e-07,9.971734016289701685e-07,4.902590262645389885e-07
2.256813507080078125e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.919091224670410156e+01,-2.427505515515804291e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.304007213320801384e-07,9.984446478483732790e-07,4.907920470031967852e-07
2.293601531982421875e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.825585746765136719e+01,-2.163750305771827698e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.150927317894456792e-07,9.986058557842625305e-07,4.908583832730073482e-07
2.329252471923828125e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.726915931701660156e+01,-1.863436959683895111e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.020227529124895227e-07,9.986058557842625305e-07,4.908583832730073482e-07
2.363915405273437500e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.625002479553222656e+01,-1.824357360601425171e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.567245484731756733e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.397530822753906250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.521067047119140625e+01,-2.197819016873836517e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.015747082230518572e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.430289459228515625e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.416225147247314453e+01,-2.621388062834739685e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.673769968936539954e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.462124786376953125e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.311387634277343750e+01,-2.484005875885486603e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.408336782395053888e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.492988128662109375e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.207472801208496094e+01,-1.774856820702552795e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.155952002653066302e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.522734527587890625e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.105717086791992188e+01,-8.471027016639709473e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.923629397055265144e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.551262512207031250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.007411956787109375e+01,-3.521733218804001808e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.691811987342589418e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.578501892089843750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.139091491699218750e+00,-6.010130513459444046e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.479351182837490342e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.604331054687500000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.260754585266113281e+00,-1.456990372389554977e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.280421954192206613e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.628589172363281250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.446843147277832031e+00,-2.656778320670127869e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.083909281391242985e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.651099853515625000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.702407836914062500e+00,-3.866240382194519043e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.876805258571039303e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.671736755371093750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.029658317565917969e+00,-5.034456029534339905e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.673270291912558605e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.690539550781250000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.424798011779785156e+00,-6.069919094443321228e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.480179592927015619e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.707638549804687500e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.880060672760009766e+00,-6.809566915035247803e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.295589827232106472e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.723211669921875000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.384836673736572266e+00,-7.045523077249526978e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.111860528790202807e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.737487182617187500e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.927031993865966797e+00,-6.478809565305709839e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.937662095334417245e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.750736999511718750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.496812343597412109e+00,-4.970101267099380493e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.773338784820225555e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.763172912597656250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.089275121688842773e+00,-2.663001976907253265e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.625677701459608215e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.774925842285156250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.704195976257324219e+00,3.974816761910915375e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.513132705914358667e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.786014099121093750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.341857910156250000e+00,3.998070582747459412e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.412156411921387189e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.796424865722656250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.002919912338256836e+00,7.663615792989730835e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.319078155707757105e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.806181335449218750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.689923048019409180e+00,1.119043603539466858e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.231177269138242991e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.815388183593750000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.404663920402526855e+00,1.444811671972274780e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.159579785640744376e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.824203796386718750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.148502469062805176e+00,1.749057173728942871e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.100876521169084299e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.832798156738281250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.220758676528930664e-01,2.020232230424880981e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.043708029006666038e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.841309204101562500e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.270494103431701660e-01,2.267699539661407471e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.985839652249524079e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.849827575683593750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.583466887474060059e-01,2.469014823436737061e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.927108676611169358e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.858338623046875000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.985365033149719238e-01,2.569861114025115967e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.871975889386703784e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.866938476562500000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.504279911518096924e-01,2.409224361181259155e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.812817877564157243e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.875522766113281250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.663771092891693115e-02,1.935705393552780151e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.743247927763150074e-08,9.986058557842625305e-07,4.908583832730073482e-07
2.884403381347656250e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.455266147851943970e-02,1.666065901517868042e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.679853660150001815e-08,9.986058557842625305e-07,4.908583832730073482e-07
